,message_count,group_type,has_media,has_url,has_emoji,message_length,hour,day,response_rate
145,8.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.037037037037037035
146,3.0,1.0,1.0,0.0,0.0,0.0,20.0,2.0,0.018518518518518517
147,3.0,1.0,1.0,0.0,0.0,0.0,22.0,2.0,0.018518518518518517
148,1.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0
149,22.0,1.0,1.0,0.0,0.0,0.0,11.0,4.0,0.2222222222222222
150,3.0,1.0,1.0,0.0,0.0,0.0,21.0,4.0,0.037037037037037035
151,1.0,1.0,0.0,0.0,0.0,86.0,6.0,0.0,0.0
152,1.0,1.0,0.0,0.0,1.0,14.0,9.0,0.0,0.0
153,17.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.25925925925925924
154,1.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0
155,25.0,1.0,0.0,0.0,0.0,106.0,20.0,0.0,0.037037037037037035
156,1.0,1.0,0.0,0.0,0.0,249.0,23.0,0.0,0.0
157,1.0,1.0,0.0,0.0,0.0,72.0,5.0,3.0,0.0
158,7.0,1.0,0.0,0.0,0.0,252.0,13.0,3.0,0.037037037037037035
159,10.0,1.0,1.0,0.0,0.0,0.0,19.0,3.0,0.07407407407407407
160,1.0,1.0,0.0,0.0,1.0,3.0,10.0,5.0,0.0
161,2.0,1.0,1.0,0.0,0.0,0.0,12.0,5.0,0.018518518518518517
162,1.0,1.0,1.0,0.0,0.0,0.0,15.0,5.0,0.0
163,2.0,1.0,0.0,0.0,0.0,171.0,17.0,5.0,0.0
164,11.0,1.0,1.0,0.0,0.0,0.0,21.0,5.0,0.07407407407407407
165,1.0,1.0,0.0,0.0,1.0,12.0,9.0,1.0,0.0
166,6.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.037037037037037035
167,1.0,1.0,0.0,1.0,0.0,164.0,19.0,1.0,0.0
168,3.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0
169,2.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,0.018518518518518517
170,3.0,1.0,0.0,0.0,0.0,11.0,8.0,3.0,0.018518518518518517
171,3.0,1.0,1.0,0.0,0.0,0.0,12.0,3.0,0.037037037037037035
172,1.0,1.0,1.0,0.0,0.0,0.0,14.0,3.0,0.0
173,8.0,1.0,1.0,0.0,0.0,0.0,17.0,3.0,0.018518518518518517
174,3.0,1.0,1.0,0.0,0.0,0.0,18.0,3.0,0.037037037037037035
175,11.0,1.0,0.0,0.0,0.0,106.0,21.0,3.0,0.037037037037037035
176,13.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.037037037037037035
177,4.0,1.0,1.0,0.0,0.0,0.0,12.0,2.0,0.037037037037037035
178,2.0,1.0,0.0,0.0,0.0,13.0,17.0,2.0,0.0
179,1.0,1.0,0.0,0.0,0.0,18.0,21.0,2.0,0.0
180,10.0,1.0,1.0,0.0,0.0,0.0,22.0,2.0,0.0
181,2.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0
182,9.0,1.0,0.0,0.0,1.0,39.0,7.0,3.0,0.037037037037037035
183,37.0,1.0,1.0,0.0,0.0,0.0,11.0,3.0,0.3333333333333333
184,2.0,1.0,0.0,0.0,0.0,15.0,17.0,3.0,0.0
185,2.0,1.0,0.0,0.0,1.0,3.0,22.0,3.0,0.018518518518518517
186,3.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,0.037037037037037035
187,2.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,0.018518518518518517
188,1.0,1.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0
189,1.0,1.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0
190,13.0,1.0,0.0,0.0,0.0,23.0,13.0,4.0,0.05555555555555555
191,4.0,1.0,0.0,0.0,0.0,44.0,17.0,4.0,0.037037037037037035
192,1.0,1.0,1.0,0.0,0.0,0.0,21.0,4.0,0.0
193,3.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,0.018518518518518517
194,4.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,0.018518518518518517
195,1.0,1.0,1.0,0.0,0.0,0.0,11.0,5.0,0.0
196,2.0,1.0,0.0,0.0,0.0,89.0,21.0,5.0,0.0
197,2.0,1.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0
198,1.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0
199,2.0,1.0,0.0,0.0,0.0,22.0,9.0,6.0,0.018518518518518517
200,1.0,1.0,1.0,0.0,0.0,0.0,12.0,6.0,0.0
201,13.0,1.0,0.0,0.0,0.0,149.0,13.0,6.0,0.09259259259259259
202,3.0,1.0,0.0,0.0,0.0,58.0,20.0,6.0,0.018518518518518517
203,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
204,1.0,1.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0
205,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0
206,4.0,1.0,0.0,0.0,1.0,68.0,18.0,0.0,0.0
207,4.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0
208,3.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,0.018518518518518517
209,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.037037037037037035
210,4.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.018518518518518517
211,13.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.09259259259259259
212,10.0,1.0,0.0,0.0,1.0,86.0,18.0,1.0,0.018518518518518517
213,11.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.09259259259259259
214,4.0,1.0,1.0,0.0,0.0,0.0,12.0,2.0,0.05555555555555555
215,3.0,1.0,0.0,0.0,0.0,376.0,18.0,2.0,0.037037037037037035
216,1.0,1.0,1.0,0.0,0.0,0.0,22.0,2.0,0.0
217,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0
218,4.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,0.018518518518518517
219,80.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,0.3148148148148148
220,9.0,1.0,1.0,0.0,0.0,0.0,16.0,3.0,0.018518518518518517
221,1.0,1.0,1.0,0.0,0.0,0.0,22.0,3.0,0.0
222,26.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0
223,1.0,1.0,0.0,0.0,0.0,154.0,8.0,4.0,0.0
224,3.0,1.0,0.0,0.0,1.0,204.0,9.0,4.0,0.0
225,3.0,1.0,1.0,0.0,0.0,0.0,11.0,4.0,0.018518518518518517
226,11.0,1.0,1.0,0.0,0.0,0.0,13.0,4.0,0.05555555555555555
227,5.0,1.0,0.0,0.0,0.0,247.0,16.0,4.0,0.037037037037037035
228,1.0,1.0,1.0,0.0,0.0,0.0,22.0,4.0,0.0
229,14.0,1.0,0.0,0.0,1.0,23.0,7.0,5.0,0.16666666666666666
230,2.0,1.0,1.0,0.0,0.0,0.0,14.0,5.0,0.018518518518518517
231,2.0,1.0,0.0,0.0,0.0,29.0,21.0,5.0,0.0
232,2.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,0.018518518518518517
233,1.0,1.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0
234,3.0,1.0,1.0,0.0,0.0,0.0,12.0,6.0,0.018518518518518517
235,3.0,1.0,0.0,0.0,0.0,40.0,8.0,0.0,0.018518518518518517
236,19.0,1.0,0.0,0.0,0.0,56.0,11.0,0.0,0.2222222222222222
237,7.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,0.018518518518518517
238,2.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.018518518518518517
239,2.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.018518518518518517
240,2.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.018518518518518517
241,2.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.018518518518518517
242,10.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.1111111111111111
243,8.0,1.0,0.0,0.0,0.0,70.0,8.0,2.0,0.018518518518518517
244,17.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,0.18518518518518517
245,2.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.018518518518518517
246,27.0,1.0,1.0,0.0,0.0,0.0,15.0,3.0,0.12962962962962962
247,9.0,1.0,0.0,0.0,1.0,3.0,20.0,3.0,0.09259259259259259
248,4.0,1.0,0.0,0.0,1.0,68.0,7.0,4.0,0.018518518518518517
249,39.0,1.0,1.0,0.0,0.0,0.0,9.0,4.0,0.2777777777777778
250,4.0,1.0,1.0,0.0,0.0,0.0,15.0,4.0,0.05555555555555555
251,2.0,1.0,0.0,0.0,0.0,193.0,18.0,4.0,0.0
